LigandID;heavyAtomSize;flexibility
CWJ;12;0.0416667
CWK;27;0.106383
CWM;11;0
CWN;89;0.215569
CWP;19;0.0810811
CWQ;35;0.105263
CWR;11;0.105263
CWS;12;0
CWT;21;0.075
CWU;23;0.0714286
CWV;20;0.0571429
CWX;29;0.111111
CWY;24;0.136364
CWZ;32;0.125
CX1;45;0.216867
CX2;23;0.162791
CX3;26;0.0769231
CX4;16;0.1
CX5;18;0.0571429
CX6;18;0
CX7;25;0.0491803
CX8;26;0.0784314
CX9;28;0.0816327
CXA;16;0.178571
CXB;17;0.214286
CXD;28;0.175
CXE;26;0.343284
CXF;9;0.0909091
CXG;51;0.203704
CXH;13;0.15
CXJ;13;0.105263
CXL;7;0
CXM;12;0.272727
CXN;29;0.1
CXO;8;0
CXP;11;0.111111
CXQ;23;0.0784314
CXR;35;0
CXS;14;0.151515
CXT;51;0.128713
CXU;29;0.137255
CXV;29;0.137255
CXW;26;0.142857
CXX;22;0.0851064
CXY;34;0.135593
CXZ;27;0.1
CY0;29;0.192308
CY1;12;0.26087
CY3;7;0.142857
CY4;12;0.25
CY6;40;0.216867
CY7;47;0.197674
CY8;30;0
CY9;37;0.0519481
CYA;2;1
CYB;42;0.152941
CYC;43;0.127907
CYD;17;0.28125
CYE;69;0.0230769
CYF;36;0.145161
CYG;16;0.275862
CYH;7;0
CYI;8;0.0526316
CYJ;25;0.211538
CYK;15;0.272727
CYL;12;0.04
CYM;8;0.1875
CYN;2;0
CYO;3;1
CYP;35;0.203125
CYQ;12;0.238095
CYR;18;0.277778
CYS;7;0.153846
CYT;8;0
CYU;70;0.183007
CYV;45;0.242424
CYW;12;0.227273
CYX;10;0.222222
CYY;11;0
CYZ;24;0.0465116
CZ0;20;0.0322581
CZ2;10;0.235294
CZ3;68;0.218045
CZ4;39;0.1125
CZ6;28;0.148148
CZ7;28;0.1875
CZ8;30;0.196429
CZ9;29;0.188679
CZA;25;0.0204082
CZB;34;0.1
CZD;65;0.153846
CZE;27;0.148148
CZG;30;0.163265
CZH;34;0.101695
CZI;34;0.1
CZJ;42;0.0941176
CZK;29;0.126984
CZL;17;0.025
CZM;26;0.0833333
CZN;37;0.0895522
CZO;24;0.130435
CZP;33;0.09375
CZQ;30;0.15
CZS;16;0.115385
CZT;29;0.138462
CZV;24;0.105263
CZY;24;0.102564
CZZ;9;0.266667
D00;22;0.146341
D01;31;0.0769231
D02;23;0.133333
D03;42;0.197531
D04;25;0.0731707
D05;30;0.0833333
D07;13;0.0454545
D08;29;0.180328
D09;22;0.075
D0A;27;0.1
D0B;31;0.119403
D0E;29;0.131148
D0G;19;0.269231
D0J;28;0.2
D0M;6;0.111111
D0P;20;0.125
D0R;41;0.193182
D0S;36;0.140845
D0T;38;0.169014
D0V;35;0.103448
D0W;38;0.236111
D0Y;35;0.103448
D0Z;40;0.234568
D10;10;0.225806
D11;12;0.190476
D12;12;0.243243
D13;27;0.0869565
D14;37;0.114286
D15;32;0.157895
D16;32;0.178571
D17;34;0.192982
D18;29;0.126984
D19;29;0.131148
D1A;28;0.148936
D1B;26;0.0888889
D1C;29;0.183673
D1D;8;0
D1F;26;0.137255
D1G;15;0.1
D1H;28;0.0612245
D1I;26;0.115385
D1J;24;0.111111
D1K;24;0.0869565
D1L;21;0.147059
D1M;21;0.0833333
D1N;12;0
D1P;13;0.125
D1Q;36;0.151515
D1R;41;0.178571
D1S;45;0.09375
D1T;11;0.25
D1U;30;0.127273
D1V;12;0
D1W;29;0.105263
D1X;11;0.0625
D1Y;16;0.130435
D1Z;39;0.126582
D20;16;0.285714
D21;46;0.318966
D22;17;0.27451
D23;26;0.0851064
D24;33;0.123077
D25;16;0.0740741
D26;16;0.0740741
D27;24;0.166667
D28;24;0.102564
D2A;27;0.0833333
D2B;24;0.0869565
D2C;31;0.0338983
D2D;25;0.102041
D2E;24;0.0888889
D2F;25;0.122449
D2G;14;0.111111
D2H;25;0.102041
D2J;31;0.166667
D2K;31;0.166667
D2M;22;0.146341
D2N;33;0.181818
D2O;31;0.118644
D2P;6;0.181818
D2Q;32;0.174603
D2R;30;0.145455
D2S;18;0.103448
D2T;11;0.210526
D2V;29;0.0666667
D2W;34;0.151515
D2X;26;0.177778
D2Z;26;0.150943
D3;32;0.140351
D30;40;0.180556
D31;31;0.0909091
D32;36;0.196721
D33;17;0.129032
D34;31;0.119403
D35;35;0.101266
D36;31;0.112903
D37;28;0.0925926
D38;32;0.21875
D3A;38;0.109589
D3B;23;0.121951
D3C;30;0.153846
D3D;51;0.322835
D3E;31;0.114754
D3F;28;0.138889
D3G;13;0.0833333
D3H;12;0.130435
D3J;35;0.105263
D3K;23;0.14
D3M;13;0.105263
D3N;26;0.0869565
D3O;4;0
D3P;13;0.0909091
D3Q;20;0.0930233
D3S;29;0.0816327
D3T;28;0.173913
D3V;30;0.0789474
D3W;20;0.0930233
D3X;31;0.189655
D3Y;31;0.122807
D3Z;16;0.0344828
D41;23;0.0697674
D42;31;0.0862069
D44;22;0.15
D45;28;0.0566038
D46;29;0.137255
D47;35;0.103448
D48;12;0
D4A;35;0.105263
D4B;30;0.14
D4D;24;0.153846
D4G;14;0.130435
D4H;19;0.0714286
D4J;35;0.105263
D4K;20;0.0930233
D4M;20;0.117647
D4N;30;0.12069
D4P;12;0.0952381
D4Q;26;0.0833333
D4S;28;0.0851064
D4T;28;0.181818
D4V;8;0
D4Y;12;0
D4Z;25;0.08
D50;30;0.196721
D51;64;0.117647
D52;69;0.142857
D53;14;0.185185
D54;12;0.263158
D55;27;0.178571
D56;31;0.138462
D57;30;0.166667
D58;26;0.0784314
D59;21;0.125
D5C;33;0.163636
D5E;22;0.0625
D5G;24;0.18
D5H;26;0.130435
D5I;22;0.108696
D5M;22;0.105263
D5N;31;0.142857
D5Q;39;0.130435
D5W;32;0.196721
D5X;14;0.208333
D61;44;0.227273
D63;27;0.0851064
D64;19;0.0285714
D65;27;0.097561
D66;24;0.2
D67;25;0.102564
D69;70;0.147287
D6G;15;0.107143
D6I;29;0.145455
D6J;39;0.197368
D6M;27;0.307692
D6N;17;0
D6P;15;0.206897
D6Q;37;0.116667
D6T;59;0.182609
D6W;33;0.0952381
D6Z;36;0.116667
D70;65;0.14876
D71;28;0.0909091
D72;24;0.131579
D73;64;0.146552
D75;31;0.0769231
D76;35;0.0793651
D77;41;0.0597015
D78;46;0.176471
D7A;25;0.173913
D7D;22;0.133333
D7E;28;0.12766
D7G;35;0.273973
D7J;34;0.219178
D7K;39;0.173913
D7M;29;0.21875
D7N;28;0.0545455
D7P;26;0.254902
D7S;30;0.08
D7V;21;0.0681818
D7W;18;0.133333
D7Y;27;0.237288
D7Z;11;0
D80;18;0.0857143
D81;36;0.2
D83;27;0.0816327
D86;9;0.0434783
D87;18;0.0833333
D88;36;0.147059
D8B;17;0.0967742
D8E;38;0.0810811
D8G;23;0.05
D8H;22;0.170213
D8I;16;0.193548
D8K;41;0.0779221
D8N;15;0.107143
D8Q;14;0.148148
D8S;16;0.0384615
D8T;11;0.2
D8U;1;1
D8W;19;0.142857
D8X;17;0.212121
D8Y;16;0.1
D90;32;0.107143
D91;37;0.102941
D92;32;0.0967742
D93;32;0.0967742
D94;37;0.0540541
D98;28;0.0816327
D99;37;0.150685
D9A;40;0.16
D9B;26;0.125
D9G;19;0.254902
D9H;22;0.166667
D9K;16;0.0606061
D9N;38;0.179104
D9P;30;0.116667
D9Q;18;0.131579
D9T;19;0.097561
D9W;24;0.0930233
D9Z;16;0.0869565
DA;22;0.105263
DA1;8;0
DA2;14;0.225806
DA3;14;0.166667
DA4;12;0.105263
DA5;24;0.106383
DA6;24;0.106383
DA7;24;0.111111
DA8;29;0.161765
DA9;10;0.294118
DAA;20;0.289474
DAB;8;0.176471
DAC;18;0.285714
DAD;29;0.170213
DAE;28;0.289474
DAF;22;0.075
DAG;11;0
DAH;14;0.12
DAI;28;0.0877193
DAJ;18;0
DAK;61;0.225225
DAL;6;0.0833333
DAM;7;0.153846
DAN;20;0.162162
DAO;14;0.27027
DAP;21;0.0789474
DAQ;29;0.292683
DAR;12;0.230769
DAS;9;0.2
DAT;26;0.139535
DAU;36;0.140625
DAV;8;0.210526
DAW;33;0.20339
DAX;24;0.106383
DAY;36;0.038961
DAZ;3;0
DB0;21;0.1
DB1;11;0.0555556
DB3;54;0.270073
DB4;35;0.238806
DB5;15;0.0689655
DB6;54;0.270073
DB7;20;0.238095
DB8;36;0.147059
DB9;27;0.0833333
DBA;13;0.12
DBB;7;0.133333
DBC;10;0.1
DBD;31;0.145833
DBE;16;0.0740741
DBF;19;0.0689655
DBG;47;0.153846
DBH;11;0.0588235
DBI;24;0.0888889
DBJ;12;0.0434783
DBK;44;0.173469
DBM;20;0.0526316
DBN;30;0.0727273
DBO;38;0.135135
DBP;9;0.0526316
DBQ;18;0
DBR;34;0.133333
DBS;17;0.178571
DBT;19;0.162162
DBU;7;0.0769231
DBV;43;0.146341
DBW;23;0
DBX;12;0.0555556
DBY;15;0.125
DBZ;15;0.185185
DC;20;0.114286
DC0;19;0.186047
DC2;14;0.291667
DC3;26;0.12766
DC4;14;0
DC5;14;0.0434783
DC8;23;0.0238095
DCA;47;0.223529
DCB;35;0.133333
DCC;61;0.264463
DCD;8;0.166667
DCE;4;0.142857
DCF;19;0.0540541
DCG;23;0.102564
DCH;32;0.136364
DCI;6;0.111111
DCJ;24;0.162791
DCK;11;0.153846
DCL;8;0.136364
DCM;20;0.114286
DCN;16;0.08
DCO;12;0.1875
DCP;28;0.177778
DCQ;23;0.207547
DCR;22;0.295082
DCS;22;0.153846
DCT;27;0.181818
DCU;36;0.144578
DCV;20;0.176471
DCW;16;0.097561
DCX;14;0.225
DCY;7;0.153846
DCZ;16;0.0666667
DD1;28;0.0909091
DD2;29;0.0909091
DD3;22;0.0769231
DD5;31;0.142857
DD8;27;0.0392157
DD9;9;0.214286
DDA;10;0
DDB;11;0
DDC;18;0.03125
DDD;22;0.125
DDE;21;0.177778
DDF;32;0.169492
DDG;22;0.105263
DDH;45;0.0952381
DDI;39;0.0394737
DDJ;18;0.0857143
DDK;12;0.25
DDL;10;0
DDM;11;0.0416667
DDN;20;0.111111
DDO;10;0.227273
DDP;10;0
DDQ;14;0.225
DDR;28;0.309859
DDS;29;0.170213
DDT;45;0.134146
DDU;15;0.0357143
DDW;12;0.25
DDX;12;0.142857
DDY;23;0.153846
DDZ;8;0.142857
DE1;11;0.25
DE2;7;0.142857
DE3;14;0.129032
DE4;24;0.125
DE5;10;0.176471
DE7;18;0.108108
DE9;38;0.0833333
DEA;18;0.133333
DEB;27;0.0153846
DEC;14;0.290323
DED;14;0.230769
DEE;12;0.125
DEF;46;0.0909091
DEG;16;0.138889
DEH;24;0.0444444
DEI;8;0.153846
DEJ;37;0.205128
DEL;22;0.0888889
DEM;13;0.277778
DEN;9;0
DEO;35;0.15873
DEP;8;0.222222
DEQ;34;0.142857
DER;13;0.238095
DES;20;0.097561
DET;15;0.232558
DEU;39;0.0810811
DEV;37;0.213333
DEW;13;0.0769231
DEX;28;0.0333333
DEY;36;0.125
DEZ;13;0.238095
DF0;17;0.103448
DF1;26;0.102041
DF2;27;0.12
DF3;39;0.164179
DF4;21;0.162162
DF5;24;0.097561
DF6;34;0.166667
DF7;27;0.113208
DF9;26;0.115385
DFA;16;0.103448
DFB;10;0.0625
DFC;20;0.114286
DFD;13;0.294118
DFE;10;0.214286
DFF;20;0.138889
DFG;23;0.102564
DFH;15;0.0666667
DFI;14;0.178571
DFJ;46;0.207792
DFK;30;0.2
DFL;18;0.03125
DFM;33;0.206897
DFN;30;0.113208
DFO;15;0.172414
DFP;10;0.166667
DFQ;28;0.12766
DFR;12;0.0769231
DFS;27;0.159091
DFT;21;0.108108
DFU;10;0
DFV;19;0.030303
DFW;26;0.113636
DFX;9;0
DFY;26;0.104167
DFZ;25;0.108696
DG;23;0.102564
DG0;25;0.0909091
DG1;56;0.159574
DG2;15;0.272727
DG3;30;0.166667
DG6;15;0.241379
DG7;35;0.161765
DG8;40;0.0869565
DG9;50;0.22449
DGA;44;0.319328
DGB;29;0.166667
DGC;12;0.05
DGD;66;0.269939
DGF;19;0.135135
DGG;50;0.312
DGH;12;0.0952381
DGI;27;0.136364
DGJ;11;0.0416667
DGL;10;0.222222
DGM;11;0.0454545
DGN;10;0.210526
DGO;10;0.05
DGP;23;0.102564
DGQ;36;0.188235
DGR;17;0.230769
DGS;15;0.0769231
DGT;31;0.163265
DGU;13;0.227273
DGV;32;0.132353
DGW;28;0.05
DGX;55;0.0555556
DGY;7;0.166667
DGZ;74;0.262069
DH1;25;0.1875
DH2;22;0.0277778
DH3;27;0.18
DH4;22;0.104167
DH5;29;0.1
DH6;11;0.1
DH7;30;0.173333
DH8;37;0.0649351
DH9;36;0.288889
DHA;6;0.1
DHB;11;0.0588235
DHC;13;0.0952381
DHD;11;0.285714
DHE;49;0.113636
DHF;32;0.181818
DHG;28;0.304348
DHH;12;0.230769
DHI;11;0.142857
DHJ;15;0.28
DHK;12;0.0454545
DHL;4;0.1
DHM;11;0.166667
DHN;9;0.210526
DHO;28;0.056338
DHP;18;0.219512
DHQ;12;0
DHR;11;0.111111
DHS;12;0.0454545
DHT;21;0
DHU;21;0.108108
DHV;9;0.105263
DHY;12;0.1
DHZ;16;0.0645161
DI;22;0.108108
DI1;40;0.12
DI2;31;0.215385
DI3;33;0.220588
DI4;32;0.220588
DI5;30;0.209677
DI6;12;0.15
DI7;15;0.1
DI8;13;0.04
DI9;15;0.111111
DIA;10;0.241379
DIB;7;0.15
DIC;13;0
DID;26;0.207547
DIE;11;0.08
DIF;19;0.129032
DIG;11;0.0833333
DIH;19;0.0789474
DII;11;0.148148
DIK;23;0.217391
DIL;9;0.142857
DIM;26;0.212766
DIN;12;0
DIO;6;0
DIP;11;0.242424
DIQ;14;0.0294118
DIR;11;0.2
DIS;1;0
DIT;54;0.079646
DIU;12;0.0625
DIV;8;0.111111
DIW;32;0.09375
DIX;10;0.137931
DIY;10;0.103448
DIZ;32;0.08
DJ1;39;0.192771
DJ3;23;0.264151
DJ4;28;0.137255
DJ6;16;0.130435
DJB;19;0.147059
DJE;16;0.103448
DJF;37;0.121212
DJH;36;0.109375
DJJ;29;0.170213
DJK;23;0.131579
DJL;19;0.111111
DJN;14;0.1
DJP;8;0
DJQ;37;0.0857143
DJR;39;0.175
DJS;33;0.15942
DJT;35;0.140625
DJV;29;0.142857
DJW;40;0.0972222
DJY;38;0.176471
DJZ;35;0.119403
DK1;16;0.0454545
DK2;26;0.121951
DK3;16;0.268293
DK4;20;0.0606061
DK5;26;0.108696
DK7;30;0.140625
DKA;12;0.258065
DKD;26;0.16
DKE;81;0.111111
DKG;7;0
DKH;123;0.314516
DKI;28;0.139535
DKJ;29;0.145161
DKK;31;0.25
DKM;30;0.0545455
DKN;54;0.0980392
DKP;24;0.139535
DKS;31;0.125
DKT;55;0.245614
DKV;30;0.111111
DKX;19;0.0606061
DKY;27;0.106383
DKZ;19;0.0588235
DL1;28;0.115385
DL2;25;0.0666667
DL3;43;0.139535
DL4;30;0.08
DL5;46;0.144928
DL6;18;0.15625
DL7;30;0.08
DL8;26;0.125
DLA;6;0.0909091
DLB;32;0.111111
DLC;40;0.0851064
DLD;34;0.181818
DLE;9;0.142857
DLF;10;0
DLG;17;0.170732
DLH;24;0.0666667
DLI;31;0.0754717
DLJ;29;0.125
DLK;25;0.0833333
DLL;32;0.145455
DLM;22;0.0285714
DLN;22;0.0769231
DLP;54;0.300752
DLR;22;0.075
DLS;16;0.272727
DLT;12;0.214286
DLU;30;0.0769231
DLW;26;0.0980392
DLY;10;0.217391
DLZ;23;0.119048
DM0;14;0.2
DM1;38;0.056338
DM2;39;0.0694444
DM3;37;0.0571429
DM4;37;0.0588235
DM5;36;0.0447761
DM6;39;0.0684932
DM7;39;0.0694444
DM8;39;0.056338
DM9;44;0.103448
DMA;14;0.2
DMB;20;0.0857143
DMC;18;0.135135
DMD;11;0
DME;18;0.2
DMF;5;0.0909091
DMG;7;0.133333
DMH;11;0.181818
DMI;7;0
DMJ;11;0.0416667
DMK;11;0.142857
DML;2;0
DMM;46;0.0795455
DMN;3;0
DMO;12;0.217391
DMP;42;0.119048
DMQ;40;0.1
DMR;9;0.214286
DMS;4;0
DMT;15;0.171429
DMU;33;0.184211
DMV;10;0.142857
DMW;14;0
DMX;17;0.166667
DMY;35;0.203125
DMZ;23;0.0952381
DN;12;0.130435
DN1;39;0.208333
DN2;39;0.208333
DN3;24;0.136364
DN4;48;0.164557
DN5;28;0.0740741
DN6;24;0.138889
DN7;16;0.115385
DN8;21;0.121212
DNA;15;0.0416667
DNB;17;0.0571429
DNC;14;0.111111
DND;44;0.146667
DNE;9;0.190476
DNF;13;0.117647
DNG;11;0.26087
DNH;8;0
DNJ;11;0.0416667
DNK;26;0.0740741
DNL;8;0.25
DNM;10;0.208333
DNN;13;0.21875
DNO;12;0.217391
DNP;7;0.133333
DNQ;18;0.0952381
DNR;20;0.111111
DNS;26;0.173077
DNT;20;0.184211
DNV;29;0.137255
DNW;19;0.206897
DNX;13;0.117647
DNY;30;0.135593
DNZ;27;0.0754717
DO1;29;0.125
DO2;12;0.227273
DO3;28;0.133333
DO4;9;0.285714
DO5;27;0.0769231
DO8;20;0.142857
DOA;15;0.282051
DOB;11;0.0588235
DOC;19;0.117647
DOD;3;0
DOE;43;0.188235
DOF;38;0.152778
DOG;28;0.0151515
DOH;10;0.1875
DOI;26;0.142857
DOJ;31;0.152542
DOK;27;0.0740741
DOL;48;0.07
DOM;22;0.0888889
DON;12;0.272727
DOO;32;0.0666667
DOP;21;0.290909
DOQ;22;0.162791
DOR;11;0.0588235
DOS;30;0.0181818
DOT;39;0.174603
DOV;29;0.0285714
DOW;37;0.12
DOX;6;0
DOY;22;0.0769231
DOZ;5;0.0909091
DP0;25;0.145455
DP1;22;0.302326
DP2;24;0.294118
DP3;17;0.297297
DP4;17;0.0487805
DP5;34;0.102941
DP6;18;0.258065
DP7;33;0.223881
DP8;19;0.153846
DP9;23;0.244444
DPA;19;0.205882
DPB;28;0.06
DPC;28;0.178571
DPD;38;0.215909
DPE;15;0.268293
DPF;9;0.210526
DPG;59;0.272727
DPH;12;0.125
DPJ;9;0.210526
DPK;14;0.151515
DPL;9;0.0625
DPM;30;0.218182
DPN;12;0.130435
DPO;9;0.25
DPP;7;0.142857
DPQ;14;0.12
DPR;8;0.0588235
DPS;36;0.115942
DPT;16;0
DPU;20;0.275
DPV;23;0.266667
DPW;21;0.259259
DPX;26;0.195652
DPY;24;0.153846
DPZ;14;0
DQ1;31;0.183333
DQ5;29;0.12069
DQ6;27;0.12963
DQ7;27;0.12963
DQ8;26;0.137255
DQA;13;0.0434783
DQB;29;0.173077
DQD;33;0.140625
DQG;29;0.125
DQH;22;0.0277778
DQJ;21;0.133333
DQK;27;0.230769
DQM;28;0.163636
DQN;12;0
DQO;33;0.0526316
DQP;27;0.189189
DQQ;11;0.0833333
DQR;34;0.132353
DQS;24;0.0869565
DQT;31;0.133333
DQU;13;0
DQV;44;0.144737
DQW;9;0.181818
DQX;36;0.0724638
DQY;8;0.157895
DQZ;12;0.142857
DR0;11;0.1875
DR1;18;0
DR2;36;0.109589
DR3;36;0.109589
DR4;24;0.222222
DR5;24;0.102041
DR6;105;0.376518
DR7;51;0.209524
DR8;11;0.136364
DR9;51;0.32
DRA;55;0.0714286
DRB;59;0.0866142
DRC;26;0.0980392
DRD;41;0.15
DRE;15;0.27907
DRF;31;0.152542
DRG;15;0
DRH;33;0.197183
DRI;11;0.04
DRJ;33;0.197183
DRK;27;0.142857
DRL;12;0
DRM;19;0.114286
DRN;33;0.116667
DRO;42;0.103896
DRP;18;0.121212
DRQ;24;0.0350877
DRR;49;0.0582524
DRS;26;0.0377358
DRT;21;0.108108
DRU;30;0.0181818
DRV;27;0.152174
DRW;27;0.166667
DRX;28;0.108696
DRY;39;0.162162
DRZ;13;0.26087
DS0;11;0.111111
DS1;8;0
DS2;32;0.15493
DS3;35;0.175
DS4;42;0.146667
DS5;40;0.191781
DS6;36;0.168675
DS7;11;0.0454545
DSA;35;0.109375
DSB;16;0.310345
DSC;16;0.275
DSD;16;0.257143
DSE;8;0.1875
DSF;10;0.272727
DSG;9;0.1875
DSH;23;0.133333
DSI;29;0.0769231
DSJ;11;0.05
DSK;22;0.170213
DSL;55;0.218978
DSM;20;0.0909091
DSN;7;0.153846
DSO;38;0.16092
DSP;9;0.2
DSR;10;0
DSS;6;0.153846
DST;14;0.222222
DSU;34;0.2
DSV;24;0.116279
DSX;32;0.234375
DSY;17;0.0645161
DSZ;31;0.173077
DT;21;0.108108
DT1;28;0.113208
DT2;27;0.0980392
DT3;11;0.210526
DT4;28;0.0943396
DT5;27;0.1
DT6;18;0.138889
DT7;18;0.0857143
DT8;37;0.111111
DT9;19;0.0789474
DTA;38;0.104478
DTB;15;0.181818
DTC;25;0.05
DTD;8;0
DTE;16;0.107143
DTF;49;0.0714286
DTG;8;0.105263
DTH;8;0.125
DTI;7;0
DTJ;44;0.119048
DTL;8;0.176471
DTM;27;0.117647
DTN;6;0.2
DTO;9;0.222222
DTP;30;0.166667
DTQ;22;0.102564
DTR;15;0.107143
DTS;18;0.129032
DTT;8;0.176471
DTU;8;0.176471
DTV;8;0.176471
DTX;27;0.0153846
DTY;13;0.125
DTZ;3;0
DU;20;0.117647
DU1;36;0.144928
DU2;29;0.109091
DU3;29;0.109091
DU4;30;0.103448
DU7;9;0
DUA;35;0.106061
DUB;9;0
DUC;8;0
DUD;24;0.153846
DUE;40;0.197183
DUG;12;0.166667
DUH;29;0.0930233
DUK;23;0.108108
DUL;17;0.129032
DUM;1;1
DUN;24;0.15
DUO;37;0.102941
DUP;28;0.177778
DUQ;38;0.180556
DUR;16;0.0689655
DUS;20;0.121212
DUT;28;0.181818
DUV;11;0.3
DUW;13;0.173913
DUX;35;0.109375
DUY;39;0.134146
DUZ;30;0.153846
DV1;17;0.117647
DV2;30;0.155172
DV3;12;0.130435
DV4;34;0.203125
DV5;30;0.155172
DV7;19;0.121212
DV8;30;0.155172
DVA;8;0.111111
DVC;12;0
DVD;38;0.102941
DVE;31;0.0595238
DVG;13;0.0416667
DVH;10;0.0416667
DVJ;39;0.112676
DVK;14;0.162162
DVM;34;0.106667
DVN;40;0.164179
DVP;32;0.118644
DVQ;12;0.133333
DVR;26;0.190476
DVT;38;0
DVW;40;0.0384615
DW0;29;0.0769231
DW1;31;0.04
DW2;31;0.0185185
DW4;42;0.0930233
DW5;20;0.0512821
DW7;43;0.0898876
DW8;41;0.2875
DWA;27;0.0833333
DWB;29;0.0408163
DWC;31;0.02
DWD;30;0.0714286
DWE;78;0.306122
DWF;42;0.169014
DWG;31;0.0677966
DWH;24;0.184211
DWJ;31;0.0689655
DWK;61;0.267857
DWM;37;0.115942
DWN;34;0.131148
DWP;26;0.0588235
DWQ;89;0.318182
DWS;34;0.0806452
DWT;37;0.114754
DWV;22;0.0512821
DWW;31;0.0925926
DWX;31;0.0925926
DWY;31;0.0925926
DWZ;26;0.148148
DX;23;0.105263
DX1;18;0.0540541
DX2;19;0.03125
DX3;15;0
DX4;11;0
DX5;14;0.230769
DX6;19;0.0857143
DX7;19;0.0666667
DX8;21;0.0882353
DX9;33;0.125
DXA;31;0.111111
DXB;28;0.0925926
DXC;28;0.056338
DXD;13;0.115385
DXE;6;0.2
DXF;29;0.229167
DXG;13;0.25
DXH;37;0.114754
DXI;34;0.102941
DXJ;14;0.151515
DXK;17;0.0344828
DXL;12;0.210526
DXM;36;0.09375
DXN;13;0.115385
DXO;22;0.0666667
DXP;13;0.217391
DXQ;35;0.111111
DXR;22;0.0714286
DXS;44;0.148148
DXT;32;0.0338983
DXU;30;0.122807
DXV;29;0.0727273
DXW;24;0.153846
DXX;8;0.153846
DXY;33;0.213115
DXZ;33;0.213115
DY;1;1
DY1;34;0.1
DY2;31;0.0980392
DY4;35;0.0983607
DY6;31;0.111111
DY7;17;0.0689655
DY8;16;0.117647
DYA;9;0.153846
DYB;11;0.192308
DYD;8;0.142857
DYG;24;0.15
DYH;21;0.119048
DYJ;16;0.137931
DYK;32;0.0967742
DYL;8;0.1875
DYM;20;0.189189
DYN;60;0.205357
DYP;31;0.112903
DYS;18;0.176471
DYT;11;0.166667
DYV;41;0.1
DYW;16;0.166667
DYY;30;0.0784314
DYZ;20;0.0833333
DZ0;26;0.0740741
DZ1;20;0.0882353
DZ2;20;0.107143
DZ3;21;0.0857143
DZ4;30;0.163265
DZ5;13;0.1
DZ7;28;0.0862069
DZ8;29;0.12963
DZ9;25;0.1
DZA;11;0.227273
DZB;23;0.15
DZD;44;0.148148
DZE;17;0.228571
DZF;32;0.185185
DZG;30;0.0909091
DZH;37;0.104478
DZJ;23;0.0540541
DZK;16;0.214286
DZL;26;0.0862069
DZM;23;0.0952381
DZN;30;0.0754717
DZO;24;0.0731707
DZP;20;0.0285714
DZS;32;0.0784314
DZT;33;0.1625
DZV;31;0.0769231
DZW;34;0.168675
DZX;12;0.0357143
DZY;11;0.1
DZZ;7;0.153846
E;45;0.075
E01;16;0
E02;23;0.108108
E04;29;0.0151515
E05;29;0.132353
E06;17;0.142857
E07;22;0.142857
E08;18;0.135135
E09;21;0.121951
E0A;23;0.133333
E0B;29;0.105263
E0C;28;0.104167
E0D;24;0.108696
E0E;30;0.140845
E0G;33;0.0793651
E0J;17;0.121212
E0K;22;0.0697674
E0M;24;0.0487805
E0P;24;0.0909091
E0S;27;0.0888889
E0V;35;0.0757576
E0Y;23;0.137255
E0Z;37;0.151515
E10;34;0.164557
E11;35;0.144737
E12;36;0.176471
E13;50;0.190476
E14;45;0.177083
E15;46;0.171717
E16;47;0.166667
E17;56;0.173554
E18;20;0.210526
E1B;26;0.097561
E1D;24;0.0487805
E1E;23;0.131579
E1F;21;0.15625
E1G;20;0.15625
E1H;3;0
E1K;17;0
E1M;30;0.113208
E1N;22;0.0212766
E1P;13;0.142857
E1S;26;0.204082
E1T;13;0.05
E1X;25;0.113636
E1Z;22;0.159091
E20;28;0.1
E21;57;0.0225564
E22;35;0.19403
E23;24;0.133333
E24;22;0.151515
E27;28;0.113636
E28;35;0.131148
E29;17;0.12
E2B;30;0.0461538
E2G;24;0.177778
E2I;24;0.181818
E2J;34;0.0793651
E2M;42;0.148649
E2N;22;0.147059
E2P;24;0.222222
E2T;34;0.131148
E2W;30;0.133333
E2Z;23;0.162791
E30;12;0.05
E31;26;0.125
E32;24;0.0434783
E34;13;0.12
E35;13;0.130435
E36;28;0.111111
E37;29;0.176471
E38;25;0.131579
E3A;28;0.102041
E3B;26;0.0980392
E3C;23;0.113636
E3D;14;0.04
E3E;24;0.0487805
E3G;32;0.0454545
E3H;35;0.140625
E3M;21;0.146341
E3N;33;0.138462
E3O;21;0
E3P;32;0.183333
E3S;35;0.121212
E3T;33;0.133333
E3V;37;0.112676
E3Y;23;0.0487805
E40;40;0.166667
E41;27;0.160714
E42;19;0.114286
E43;52;0
E44;23;0.0487805
E46;28;0.12
E49;23;0.131579
E4B;12;0.136364
E4D;33;0.0909091
E4F;30;0.152542
E4H;21;0.0204082
E4K;33;0.106061
E4M;54;0.166667
E4N;9;0.142857
E4P;12;0.25
E4Q;43;0.13253
E4S;41;0.0958904
E4V;17;0.0344828
E4W;46;0.0116279
E4Z;34;0.0172414
E50;23;0.157895
E52;42;0.08
E55;89;0.282407
E57;31;0.169492
E59;22;0.138889
E5E;12;0.0833333
E5G;18;0.175
E5H;26;0.160714
E5J;36;0.109589
E5K;32;0.114286
E5M;24;0.0487805
E5Q;22;0.075
E5S;32;0.0895522
E5T;19;0.0789474
E5W;23;0.0666667
E62;27;0.0181818
E63;33;0.118644
E64;25;0.277778
